x	y	num
7.2807	0.1705	1
6.4639	1.2289	1
5.2862	1.5557	1
7.7296	0.7016	1
4.8581	0.8216	1
4.8167	1.9868	1
5.7438	1.2801	1
6.7748	2.585	1
8.7733	5.4967	1
6.9602	0.2627	1
6.7673	-0.0216	1
4.7176	-0.2024	1
6.1885	0.4302	1
4.3526	1.5843	1
5.1905	1.2068	1
6.7605	1.1972	1
6.1654	1.7507	1
6.0701	1.2857	1
7.0318	1.2407	1
5.3427	1.6629	1
6.575	0.9062	1
3.2868	1.6155	1
6.6223	1.0509	1
4.2491	2.0247	1
5.8026	0.6353	1
5.3356	1.2893	1
5.4703	2.812	1
4.9261	0.956	1
7.4214	0.6262	1
4.5195	1.8201	1
5.0155	1.142	1
5.3405	1.5807	1
7.2426	-0.2047	1
5.2058	2.2866	1
7.8152	-0.6684	1
5.2232	1.2538	1
6.4799	1.6287	1
6.8783	1.0766	1
7.3542	0.4439	1
4.5156	1.8574	1
7.7972	0.5976	1
4.8504	1.9808	1
5.0783	-0.1236	1
5.2256	1.0134	1
6.7873	0.3802	1
5.7074	2.0495	1
7.6723	-0.2402	1
5.8069	1.4945	1
7.2127	0.2417	1
4.7695	1.2885	1
4.6883	1.7197	1
4.5869	1.2132	1
7.2734	0.2518	1
2.2015	4.6639	1
7.4287	1.2145	1
6.1221	2.7542	1
5.8305	1.9786	1
8.1068	-1.9795	1
5.1042	0.5713	1
5.7743	1.1987	1
7.1518	0.7933	1
6.093	1.3785	1
7.3842	-0.7195	1
4.9867	0.9044	1
4.6041	1.4177	1
6.6105	3.4678	1
5.8372	1.0712	1
7.6387	-0.2836	1
6.153	0.7472	1
6.3886	0.8728	1
6.0212	1.9033	1
3.8284	0.7315	1
7.1981	-0.875	1
4.3184	1.6654	1
4.7714	1.2915	1
3.7022	1.7143	1
3.0729	3.7329	1
8.039	1.2705	1
4.2844	2.0782	1
5.8884	1.9745	1
5.9269	0.3722	1
5.1915	1.3993	1
5.879	1.3215	1
7.9774	-0.956	1
10.9935	1.7702	1
4.7199	0.6595	1
6.3716	0.5743	1
3.3708	2.3192	1
7.8322	-0.092	1
5.2485	1.4252	1
6.3576	0.8675	1
5.2361	1.7442	1
9.058	-1.8131	1
6.5075	0.8781	1
5.5137	1.2694	1
6.1029	-0.3573	1
5.7994	0.7302	1
5.3013	1.1933	1
5.9409	0.467	1
5.3819	1.0288	1
6.9556	0.8653	1
6.593	0.9352	1
4.5272	1.1978	1
5.6891	1.2762	1
4.8964	0.8778	1
6.4489	1.1664	1
7.4093	-0.0505	1
4.4691	2.0074	1
4.8945	0.7733	1
7.3886	1.2689	1
6.8755	0.715	1
5.2392	1.6853	1
6.922	-0.2782	1
5.7038	1.0839	1
8.5672	2.9682	1
4.5971	-0.2956	1
6.3122	0.4495	1
10.3932	1.098	1
7.6072	0.4431	1
4.9943	0.5737	1
7.1149	0.1217	1
6.5022	0.22	1
6.6623	0.7566	1
9.6638	3.2262	1
6.5129	1.2235	1
4.2729	1.7929	1
7.445	0.2977	1
5.5926	1.2419	1
5.8193	1.1647	1
6.4761	1.735	1
4.5686	1.7659	1
6.6801	0.1046	1
5.7373	0.6404	1
4.8389	1.7662	1
5.2728	1.0993	1
6.1454	1.8809	1
5.4755	0.9643	1
8.3938	-0.7233	1
6.2285	1.251	1
6.0152	1.4066	1
5.6037	2.0488	1
6.5628	1.0212	1
3.9379	1.4109	1
7.3526	2.0103	1
5.3898	1.1781	1
5.5742	1.7102	1
6.4141	0.9844	1
5.9578	1.6365	1
4.7552	1.136	1
5.8816	1.1203	1
5.6048	0.9654	1
5.5866	0.9883	1
8.5222	-0.9039	1
6.0771	0.8255	1
6.6672	0.6992	1
4.9791	0.3587	1
5.3821	1.6497	1
5.2548	1.2007	1
5.7061	1.7533	1
6.6119	-0.0121	1
6.93	0.6162	1
5.0354	0.8595	1
6.3098	1.499	1
6.224	1.2093	1
5.7381	1.1061	1
5.5983	1.8967	1
6.8763	-0.3825	1
2.1956	0.328	1
13.1494	-0.6883	1
7.4752	0.8114	1
5.3061	1.0565	1
6.92	1.6229	1
4.2889	1.7263	1
5.8804	2.1062	1
7.2005	2.3203	1
5.0412	2.0507	1
6.5066	1.3394	1
5.4827	1.5264	1
7.5763	2.7385	1
5.5768	0.6422	1
4.7776	1.611	1
5.475	1.5858	1
3.3569	1.9705	1
4.2118	1.9	1
5.3166	-0.5734	1
5.6893	1.0691	1
5.6887	1.4557	1
5.6213	2.1586	1
5.6746	1.3232	1
5.8843	1.5957	1
4.9507	1.4561	1
8.2791	2.1088	1
6.6196	0.7282	1
7.8931	-0.3963	1
4.4213	1.481	1
4.7446	1.7595	1
6.1575	2.0346	1
5.9075	0.5001	1
6.2111	1.2057	1
6.9375	-0.2591	1
5.0312	2.0018	1
4.8634	1.1487	1
6.4788	0.7767	1
6.5466	0.4992	1
6.082	1.4084	1
8.2477	-1.9438	1
4.8841	0.9498	1
5.1949	1.1453	1
6.7132	0.7623	1
5.5946	0.5536	1
5.1107	1.3725	1
6.1157	1.8667	1
5.7775	1.0534	1
5.1227	1.4629	1
5.5344	1.3995	1
5.468	3.7076	1
6.5531	1.0178	1
5.4394	1.6078	1
5.555	-0.0292	1
5.8343	1.3462	1
6.5629	0.6256	1
6.0912	1.5176	1
4.6522	2.1254	1
6.1966	0.7852	1
4.7448	1.7847	1
6.6048	0.6247	1
6.3694	0.668	1
5.6451	0.8883	1
4.6612	1.7324	1
7.03	-0.6316	1
7.4665	0.1616	1
5.6667	1.0019	1
5.2029	1.3642	1
6.51	1.0056	1
6.4855	0.4761	1
6.7671	0.89	1
7.5997	0.9971	1
7.1162	1.1051	1
5.644	2.8442	1
6.4911	1.3094	1
5.2562	1.5221	1
5.5236	0.38	1
6.3503	3.2232	1
5.3974	1.2044	1
5.4807	1.4018	1
5.0971	1.531	1
7.1066	0.687	1
6.4333	1.2523	1
5.4611	2.4535	1
5.2766	1.2123	1
7.36	0.4058	1
4.6478	0.4631	1
4.8803	1.4756	1
7.731	-0.0919	1
7.4795	0.0128	1
7.4118	1.0245	1
4.9412	1.4599	1
7.1447	0.4644	1
7.5606	0.9561	1
5.6204	0.8516	1
5.9459	1.2064	1
6.17	1.7676	1
5.9959	1.2671	1
4.9988	0.8296	1
4.4658	1.2425	1
10.1249	0.8093	1
4.9791	1.5881	1
5.7267	0.6862	1
4.8691	1.5224	1
5.3279	2.2405	1
7.1374	0.3173	1
7.4656	0.2551	1
4.7184	1.7193	1
3.5381	-4.6943	1
5.0141	1.5037	1
5.4054	0.9852	1
5.9819	0.9952	1
6.1111	2.8236	1
6.7768	0.4055	1
7.2989	0.9062	1
7.3458	0.1471	1
5.6128	0.5858	1
6.7801	0.0435	1
5.2934	1.7421	1
5.6357	1.7991	1
4.6333	1.1934	1
7.2863	0.337	1
6.1589	1.4902	1
4.4215	0.7815	1
6.6312	0.1992	1
3.5465	0.8386	1
6.1363	0.5521	1
7.3994	0.3398	1
6.249	2.2143	1
5.989	1.3675	1
7.1668	0.7653	1
7.5703	0.0013	1
4.6293	1.5823	1
5.6022	0.6203	1
8.4162	-0.7019	1
7.6921	-1.4239	1
8.2921	-0.442	1
7.4693	-0.4005	1
4.7541	1.8035	1
7.1736	0.6468	1
6.0714	2.0727	1
5.0231	1.6354	1
6.3473	1.2386	1
6.1929	0.456	1
4.1547	2.0406	1
5.045	1.0177	1
6.0501	1.3049	1
7.7905	4.0981	1
4.774	1.8549	1
6.47	0.9478	1
4.315	1.6167	1
5.4361	1.4252	1
6.7195	2.6811	1
4.7919	1.7679	1
7.1209	0.4171	1
5.4245	0.3499	1
6.3454	0.4921	1
6.1648	0.4462	1
4.7462	1.2697	1
6.3694	0.9348	1
5.423	1.3059	1
5.2877	1.2893	1
4.8023	1.9353	1
3.6806	1.608	1
9.4775	0.7118	1
6.9121	0.0708	1
5.0138	0.8389	1
5.1264	0.9301	1
4.6993	1.684	1
7.5219	1.6638	1
6.1578	1.3827	1
6.9079	-0.3831	1
8.2204	2.4421	1
2.2919	4.3881	1
6.1936	1.7799	1
8.1583	-1.6295	1
4.9996	1.7014	1
4.7225	1.1014	1
5.5758	0.6226	1
5.5556	2.2994	1
5.7071	0.5885	1
4.665	1.6355	1
5.3793	1.7534	1
7.6635	-0.3752	1
3.3039	1.489	1
6.2525	1.1144	1
3.4124	1.999	1
5.9319	3.2369	1
5.8985	1.5094	1
7.0526	0.4026	1
7.9151	1.6432	1
8.1573	1.9793	1
7.1965	0.1006	1
5.7785	1.4858	1
6.4887	1.0396	1
5.4604	1.7569	1
7.0282	1.4952	1
7.7911	0.6804	1
4.3106	1.8562	1
7.0736	0.8161	1
5.0496	3.4462	1
6.3651	1.0426	1
4.5474	1.3208	1
8.2129	1.9548	1
5.2413	1.7075	1
4.3273	1.3909	1
7.9214	-0.2318	1
5.4533	1.6605	1
7.0779	1.0448	1
5.4452	1.1057	1
6.9354	-0.3653	1
4.1667	1.9877	1
7.6771	-1.2773	1
5.7927	1.6964	1
7.2783	0.6942	1
6.1159	1.3635	1
5.3848	1.5642	1
9.0042	1.2626	1
5.7958	1.1295	1
4.7256	-1.5526	1
5.2806	2.2713	1
5.2177	1.6619	1
7.3251	0.2693	1
5.8373	0.5021	1
5.7058	2.7357	1
7.2879	0.9285	1
6.8264	1.2665	1
7.6332	0.3011	1
4.0249	1.2867	1
6.6833	0.7108	1
5.0229	1.2735	1
6.8248	1.4025	1
5.1155	1.7593	1
4.6232	1.9108	1
4.9984	1.6621	1
6.8937	1.2044	1
5.31	0.7044	1
5.7834	1.5475	1
9.0117	3.1224	1
6.314	1.2298	1
5.9581	1.0436	1
7.7806	-0.2556	1
5.6187	1.2681	1
7.6039	-0.3198	1
7.9818	0.4197	1
6.0475	0.9308	1
6.6844	0.699	1
6.2822	0.92	1
5.7445	2.4164	1
3.6735	1.7231	1
5.2767	1.2491	1
6.046	3.3713	1
6.5312	-0.1084	1
4.9057	1.7083	1
9.8043	1.0909	1
6.4739	2.7079	1
7.1092	1.8681	1
4.8401	1.3645	1
8.4184	-0.7764	1
7.5336	0.0745	1
9.3445	-1.7592	1
6.7297	0.3217	1
4.9974	0.7703	1
6.3493	0.9845	1
5.7229	0.3719	1
5.227	1.3375	1
7.6759	0.0726	1
4.7363	0.9484	1
5.868	0.9114	1
9.3197	3.8809	1
5.3081	2.1559	1
6.0384	1.709	1
6.9178	0.7134	1
5.0677	1.2847	1
7.2825	0.6503	1
7.14	0.6731	1
8.8426	-1.6983	1
5.0844	0.5241	1
5.9199	1.5218	1
6.3616	0.4969	1
5.0999	0.7228	1
5.6341	1.7363	1
5.3034	1.411	1
4.223	1.7249	1
3.0396	3.5444	1
7.641	-0.2865	1
6.9142	0.4608	1
7.2394	2.9741	1
5.2179	1.1016	1
3.6863	-1.9583	1
6.8703	0.2022	1
6.8604	0.4011	1
4.6652	1.0015	1
6.4611	3.0076	1
5.3852	1.0322	1
5.9426	1.8589	1
6.2588	1.0851	1
4.7208	1.1531	1
7.4071	0.2344	1
8.0016	-0.6651	1
5.6397	1.6385	1
6.276	-0.199	1
5.6433	1.7173	1
5.5234	1.8953	1
5.739	1.6887	1
6.3419	1.2189	1
6.6739	0.7309	1
5.1793	1.8327	1
6.0353	1.3776	1
5.2838	1.6607	1
6.8343	0.8067	1
5.8247	0.8197	1
4.7646	1.8	1
8.3473	0.6597	1
5.6222	2.1218	1
7.0254	0.0657	1
5.9968	0.8755	1
6.8912	0.9	1
5.9563	0.7749	1
6.0405	0.6757	1
6.802	0.3261	1
5.7316	1.757	1
4.6231	0.9908	1
7.4013	0.6609	1
7.1322	1.6152	1
6.4017	0.9615	1
5.5504	1.8215	1
6.0569	1.8915	1
6.6098	1.117	1
4.6404	1.3885	1
5.2961	2.546	1
5.9999	1.1469	1
4.1676	1.5927	1
5.8365	2.5013	1
6.4876	0.7659	1
4.533	1.7018	1
2.6805	1.9268	1
4.5068	1.1899	1
5.5596	1.2084	1
4.7189	2.2766	1
5.9664	3.1171	1
8.6774	0.2096	1
6.5312	1.111	1
4.5801	1.669	1
5.2857	1.0556	1
6.3312	1.449	1
8.0668	1.6506	1
5.0973	0.751	1
5.5391	0.85	1
5.5231	1.98	1
7.0753	1.5658	1
7.4562	-1.0379	1
5.0718	2.0209	1
7.1799	-0.5783	1
4.6939	1.5385	1
6.05	1.3462	1
5.74	1.0784	1
7.1968	0.5082	1
5.7302	1.5048	1
6.1119	0.8225	1
4.6147	2.2124	1
7.7378	-0.3419	1
5.3547	-0.7264	1
6.801	0.7974	1
5.0963	1.3449	1
4.8885	1.5287	1
7.2599	0.1441	1
6.4809	0.2717	1
5.4277	1.4464	1
4.9269	1.7606	1
5.7582	1.8909	1
5.1312	1.1031	1
4.8905	1.5119	1
5.2195	1.5713	1
5.4384	0.7712	1
3.5974	-0.077	1
5.6198	0.9997	1
5.792	1.1994	1
6.1712	0.4692	1
6.1283	4.0008	1
8.0409	1.0897	1
4.8853	1.1127	1
5.2322	2.4452	1
5.4878	0.4848	1
3.7743	2.4519	1
5.0928	2.2294	1
5.94	0.5627	1
4.089	2.4141	1
5.5742	1.2944	1
5.9401	0.3693	1
7.2895	1.4621	1
6.6927	0.7459	1
5.0415	1.5208	1
7.2194	0.6729	1
5.5512	0.8559	1
7.0932	0.1749	1
5.4502	1.0638	1
7.6956	0.3288	1
5.2596	0.8416	1
5.3784	0.7839	1
5.5822	1.1869	1
5.8144	0.6668	1
4.2044	2.1029	1
4.7734	1.117	1
5.8332	1.9086	1
6.6395	1.2217	1
8.6004	-0.1939	1
5.7465	1.5134	1
3.9726	1.3825	1
5.225	1.183	1
4.1369	1.336	1
4.191	1.9467	1
7.0286	1.9204	1
6.5611	0.1786	1
4.6779	1.5121	1
5.4385	1.2974	1
6.0375	1.6777	1
6.4331	1.2483	1
7.0901	2.0751	1
6.6033	0.6033	1
4.9862	1.7102	1
5.1012	0.7345	1
7.8263	5.6181	1
6.6155	0.8703	1
4.7203	2.507	1
6.2428	1.4288	1
4.1436	1.2706	1
5.4297	1.4349	1
5.0369	0.7714	1
8.282	0.9212	1
4.882	2.3432	1
4.2648	1.7761	1
4.3573	1.8915	1
7.3184	0.0917	1
4.1616	1.883	1
8.2795	-0.7984	1
7.7253	0.7146	1
6.0236	1.4067	1
5.9097	0.3237	1
6.9218	0.6066	1
0.7067	-1.3804	1
6.5048	0.9525	1
4.5521	1.3787	1
4.7396	-1.5682	1
4.2325	2.1274	1
5.1497	0.9641	1
5.6253	0.9822	1
6.4322	0.384	1
9.2646	-0.1761	1
6.702	1.1218	1
4.5083	2.1097	1
4.7953	1.7824	1
6.0251	1.2882	1
5.431	0.9594	1
3.9689	1.4376	1
5.0728	0.7848	1
4.9584	1.5255	1
7.6448	-0.505	1
4.8994	1.9463	1
4.8347	3.0112	1
6.3935	1.1985	1
6.2373	0.4907	1
4.5096	1.121	1
4.9106	2.8328	1
4.4854	1.3264	1
5.8499	2.0018	1
4.636	1.3703	1
6.8091	1.4256	1
5.8845	2.8033	1
7.6689	0.9212	1
6.8114	0.7306	1
6.9829	0.4782	1
5.4196	0.219	1
5.8995	1.2236	1
5.8651	1.1162	1
7.2336	0.7085	1
8.0368	-0.6316	1
6.0112	0.6743	1
6.847	-0.8943	1
6.1042	0.5022	1
6.1922	2.6948	1
6.7695	0.8124	1
5.8375	0.8603	1
6.3458	0.7879	1
3.0213	-0.3774	1
3.824	2.9444	1
6.5332	0.8977	1
5.4176	1.7531	1
7.2169	0.2982	1
6.0736	0.566	1
7.6261	0.6511	1
5.4231	1.8126	1
4.8324	1.3004	1
4.6573	1.4196	1
5.2878	1.6086	1
3.4552	4.0005	1
4.0266	2.4201	1
6.0546	1.9823	1
8.6926	-0.0531	1
6.1731	1.2463	1
7.1737	2.187	1
5.9838	2.5932	1
4.3647	1.1125	1
4.9337	0.7461	1
5.8766	0.8574	1
6.3728	0.827	1
6.7751	0.6847	1
5.3352	1.9847	1
6.9564	1.3655	1
5.4502	1.3269	1
6.3815	1.1602	1
5.3521	1.247	1
4.8287	0.9323	1
5.2037	0.8426	1
6.6814	1.2312	1
7.8944	0.1003	1
5.4826	2.1227	1
5.4337	1.039	1
5.273	1.4025	1
4.658	1.5468	1
4.8948	-0.0837	1
6.5325	0.9953	1
4.9425	1.3665	1
5.3223	1.3465	1
6.8377	-0.5918	1
4.6171	1.2596	1
4.7961	1.789	1
5.9032	1.2395	1
4.2297	1.4999	1
6.0302	1.4179	1
5.9201	1.1232	1
4.3606	2.5165	1
5.4594	1.0811	1
4.9577	1.8755	1
6.6438	1.3969	1
7.4875	0.0013	1
4.9028	1.469	1
5.9312	1.0533	1
6.8	1.3423	1
6.7321	0.7652	1
7.1049	0.753	1
6.865	0.8377	1
4.2222	1.2269	1
6.7905	0.1707	1
5.9327	1.5138	1
6.047	1.1363	1
6.0672	0.3654	1
5.1074	1.4366	1
5.1641	0.9906	1
5.8145	1.3072	1
7.792	0.0683	1
4.8697	1.4181	1
5.15	1.7221	1
6.209	1.4547	1
5.1287	1.3142	1
5.8083	1.2454	1
5.5057	2.1443	1
5.6328	0.9716	1
4.4255	1.9214	1
5.0146	2.5572	1
6.9644	-0.1544	1
6.4197	-0.1244	1
6.9753	0.5886	1
6.0218	0.9735	1
6.1112	1.8058	1
5.3515	0.7598	1
4.3975	2.1421	1
7.1916	0.5741	1
4.7067	1.3785	1
6.5899	1.2333	1
4.6156	2.6307	1
5.3761	1.1068	1
5.5309	1.4104	1
6.3974	0.5036	1
7.6434	-0.3519	1
4.7455	1.6236	1
4.4041	2.2905	1
6.8632	0.7896	1
5.0921	1.4422	1
6.0522	3.2462	1
6.8361	-0.1983	1
4.6678	0.8765	1
5.7169	0.4041	1
4.6258	1.577	1
6.1916	0.9747	1
5.4693	0.8396	1
6.4699	0.92	1
2.9401	2.6932	1
5.1299	0.6967	1
6.1707	1.6476	1
4.2045	1.9991	1
4.9088	1.9138	1
5.9446	0.4484	1
4.8902	0.9559	1
6.9844	0.6209	1
6.8217	0.6987	1
6.8932	5.3529	1
4.9569	2.3242	1
5.2914	1.8087	1
7.9568	2.4499	1
5.5163	0.5512	1
6.1792	1.4312	1
4.5057	1.4056	1
4.2327	1.1016	1
6.9962	-0.0328	1
4.2738	2.0366	1
6.3577	0.2115	1
7.0717	-0.0728	1
4.5828	1.6922	1
6.4729	1.6819	1
5.8598	1.5784	1
7.5416	-0.1557	1
7.1297	1.5993	1
4.9045	1.0678	1
7.8985	-1.574	1
5.8309	2.7306	1
5.0399	0.5477	1
6.6782	1.3693	1
9.1016	-0.8459	1
5.864	1.4663	1
5.6852	1.8415	1
5.0852	1.4817	1
7.1058	0.5472	1
5.5088	2.6055	1
5.6751	0.8687	1
5.0918	1.0971	1
8.3673	-0.0918	1
7.1858	0.2387	1
2.3108	5.4942	1
5.0676	-0.0492	1
5.4526	0.7425	1
5.0626	1.4592	1
7.1656	0.6948	1
5.8549	0.4286	1
5.7747	0.8004	1
5.5808	1.5173	1
5.0072	1.4066	1
7.2128	0.3718	1
7.7925	-0.319	1
4.5173	1.6154	1
6.6814	0.6753	1
5.9372	0.4957	1
5.2667	2.8833	1
6.9178	2.0624	1
6.1746	3.0189	1
6.1905	2.9697	1
6.8851	0.854	1
8.2119	-0.6043	1
6.3265	0.3031	1
6.2696	0.8469	1
7.2971	-0.9575	1
6.394	1.5857	1
5.6102	-2.6967	1
4.6129	1.5451	1
6.468	1.2777	1
6.2669	1.201	1
7.2267	0.4504	1
6.0423	1.5595	1
4.3057	1.0586	1
5.1683	1.5945	1
4.8752	1.9754	1
5.0141	0.6365	1
4.8579	2.2989	1
4.9768	1.2717	1
7.3445	-0.1798	1
5.6488	1.1238	1
5.544	1.951	1
6.1579	1.3528	1
5.6348	2.3433	1
5.3598	1.1729	1
5.4331	1.6486	1
4.9303	0.6662	1
5.0021	0.9997	1
6.9675	0.8144	1
6.2003	-0.0047	1
5.2023	2.2647	1
9.0627	-0.093	1
4.1616	1.8888	1
7.424	0.2092	1
5.3111	1.5777	1
6.0228	0.7485	1
7.3971	1.2182	1
4.9549	-0.0524	1
6.8746	0.9209	1
3.8264	0.328	1
3.4969	0.8421	1
7.133	-0.1582	1
4.7514	1.8865	1
7.6065	-0.4769	1
6.7616	1.0265	1
4.5948	1.6923	1
3.9905	1.9115	1
6.3957	3.0126	1
7.3645	-0.225	1
7.7336	-0.1119	1
5.4421	1.3225	1
4.7386	1.4345	1
5.7156	1.0109	1
5.9979	0.9195	1
5.6861	1.2423	1
5.3077	3.1301	1
6.0457	1.0639	1
6.9867	1.3172	1
7.1819	1.5293	1
8.0317	2.3878	1
2.6213	0.8907	1
4.5484	2.0886	1
2.5169	1.1452	1
5.5505	1.2665	1
8.135	-0.4373	1
6.8267	1.1609	1
6.1012	0.4206	1
4.7597	1.2631	1
4.9768	1.4906	1
4.2559	2.2286	1
5.8726	2.4567	1
6.9103	0.6241	1
6.7587	1.1716	1
5.1858	2.0068	1
5.3819	1.3164	1
8.1282	-0.7634	1
5.8587	0.8345	1
4.7548	0.964	1
4.8447	1.7943	1
7.7757	-0.2812	1
5.8437	0.3304	1
5.4577	1.26	1
7.4077	0.1201	1
5.4494	1.5311	1
4.6688	2.0513	1
5.5416	1.154	1
6.6612	1.0848	1
6.4526	1.3013	1
5.619	1.2116	1
5.1761	0.5082	1
5.1204	1.0543	1
4.7366	1.5716	1
0.2774	9.5635	2
-0.0918	9.7444	2
-0.2789	10.263	2
0.5512	10.4298	2
-1.4276	13.148	2
0.2832	8.2281	2
0.2714	10.7788	2
-0.186	9.1957	2
-0.2993	8.2483	2
-0.1484	9.8914	2
-0.1163	10.1283	2
-1.208	7.2618	2
0.4636	9.6241	2
0.2443	11.0854	2
0.3022	10.1317	2
0.0671	9.8567	2
-1.0988	7.6686	2
-0.37	8.5226	2
0.7916	15.4396	2
0.4664	10.3251	2
-1.4592	9.0225	2
0.9611	11.9961	2
3.5689	10.5625	2
-0.0942	9.4366	2
0.4831	8.9765	2
0.9607	11.6236	2
0.3942	10.37	2
1.1263	11.5799	2
0.5491	7.6994	2
0.0184	12.4367	2
-0.0551	10.0022	2
-1.2606	7.3073	2
0.8852	12.0066	2
-0.0109	6.8119	2
0.1275	10.5301	2
3.0081	14.6415	2
-1.6645	9.5311	2
-0.1649	8.7073	2
-0.5813	9.4836	2
1.0955	12.3868	2
-0.1826	9.6265	2
0.51	10.7656	2
-0.1066	9.2402	2
0.9948	14.0584	2
-3.2058	13.2784	2
0.4539	12.0134	2
0.9929	10.3451	2
0.6793	9.5211	2
0.2383	8.114	2
-0.269	9.0286	2
0.4002	10.8888	2
-2.13	6.5984	2
0.7667	12.8562	2
-0.446	9.2949	2
1.3581	9.0279	2
0.9492	13.3341	2
1.8502	14.2239	2
-0.5581	8.1383	2
0.2565	11.3761	2
0.4253	9.7581	2
-0.0932	9.4163	2
0.9103	13.6647	2
0.1823	10.1413	2
1.1897	12.2358	2
-0.3406	9.0591	2
0.9907	13.7021	2
0.2319	10.7453	2
-1.1503	9.6947	2
0.4265	10.794	2
0.8055	12.5398	2
-0.092	10.4632	2
-0.1726	12.0187	2
0.7778	12.2333	2
-1.4154	8.7918	2
0.0203	11.0138	2
1.438	13.154	2
-0.2965	9.1301	2
0.0653	9.7681	2
0.2245	10.0992	2
-0.3045	8.2172	2
-0.1659	11.0876	2
0.4276	10.7924	2
0.5049	10.9949	2
0.6086	11.9589	2
0.0486	10.3826	2
-0.2533	8.3707	2
1.8488	8.8315	2
-0.5375	8.4425	2
-0.6077	7.952	2
0.0727	10.3615	2
0.7934	13.6731	2
0.4075	10.8734	2
0.8138	13.1479	2
0.1264	10.2735	2
0.4288	10.6061	2
-0.1975	8.7179	2
-0.1884	9.2482	2
-0.0775	9.0098	2
-0.1534	7.9902	2
0.4019	10.4743	2
-0.2936	8.5412	2
-0.4998	8.7468	2
-0.7064	8.8323	2
1.8445	10.8481	2
0.2828	9.4445	2
-1.209	10.3035	2
0.3252	12.1652	2
0.0193	9.0998	2
0.3576	11.1704	2
0.8125	12.9262	2
0.1995	10.2134	2
-0.5229	8.0615	2
0.3361	9.9445	2
-0.5897	9.664	2
1.4088	11.4644	2
-0.2841	9.0604	2
2.9092	12.9236	2
0.99	12.4087	2
-0.095	11.1762	2
0.4548	13.0317	2
0.1216	10.2443	2
0.144	9.41	2
-0.0991	9.2061	2
0.3536	9.903	2
0.2059	9.6367	2
0.3825	11.5889	2
0.3863	10.4843	2
0.578	8.3374	2
0.5048	11.6052	2
1.3519	7.2242	2
1.0047	8.6676	2
-0.5726	9.7422	2
0.0006	9.0446	2
-0.1484	9.0631	2
0.1253	11.8753	2
-0.8025	8.0933	2
-0.0629	9.6904	2
0.6901	11.6777	2
-0.0972	9.3886	2
0.688	11.2352	2
-0.0504	10.2646	2
0.8551	13.2866	2
-3.8191	10.1088	2
0.3543	10.6295	2
0.5214	9.4007	2
-0.9452	9.1107	2
0.9055	14.4654	2
1.6159	11.0952	2
0.1533	10.0799	2
-0.1327	9.6885	2
0.4861	14.544	2
0.2665	9.9926	2
-0.1027	8.9267	2
1.046	10.0942	2
-0.2965	7.9084	2
0.9628	8.2195	2
0.3139	9.852	2
-0.2991	9.4578	2
-2.3401	10.6779	2
0.9742	14.0283	2
0.8377	15.3676	2
-0.3433	9.6709	2
-0.3753	8.5075	2
1.1643	13.2042	2
-0.6858	8.9903	2
0.8193	12.4358	2
0.0836	10.168	2
0.1376	8.9562	2
0.1553	12.5978	2
0.4686	10.7535	2
0.088	9.5909	2
0.2981	10.9164	2
0.1166	9.2791	2
0.1109	9.2341	2
-0.4513	7.8801	2
-0.059	9.9341	2
-1.5257	10.194	2
0.0566	9.3533	2
0.1422	11.8335	2
1.5627	12.4426	2
-0.1603	9.5684	2
1.125	13.0422	2
-1.2829	10.2388	2
1.0171	10.4094	2
0.0506	8.215	2
0.0536	11.8018	2
-0.0786	8.5448	2
0.2439	10.2769	2
0.4337	14.2602	2
-0.1746	8.4813	2
0.2031	15.5474	2
-0.1405	9.394	2
-3.2728	8.7469	2
-0.1823	8.3909	2
-1.8846	12.989	2
0.0843	9.7518	2
1.1271	10.0406	2
0.3846	9.7352	2
2.6576	8.5961	2
-0.5172	8.5354	2
1.9248	8.8974	2
0.3008	11.3472	2
0.3453	10.2548	2
-0.962	8.1644	2
0.4706	10.021	2
-0.615	8.4561	2
0.2695	10.3612	2
-0.0496	9.976	2
1.6334	8.2153	2
0.082	9.3519	2
0.2432	10.7039	2
-0.6163	8.6395	2
-0.7067	8.8525	2
1.0734	13.3604	2
0.3347	6.9516	2
-0.4622	8.7482	2
-0.4513	8.0403	2
0.3726	10.2927	2
0.0697	10.11	2
0.3711	8.2167	2
0.7504	10.6761	2
0.7456	13.1504	2
-0.6082	7.9045	2
0.1901	9.7022	2
-0.0331	8.8669	2
1.0674	13.0886	2
3.1018	15.8232	2
-0.0104	8.3697	2
-0.4632	10.8532	2
-0.1084	8.5695	2
-0.3322	8.5638	2
0.7379	13.4625	2
0.1732	10.5259	2
0.1554	10.8291	2
0.6862	10.8524	2
-0.5075	8.002	2
-0.3786	9.0931	2
-0.2055	9.2428	2
0.7481	9.7633	2
-2.2306	9.7391	2
-0.13	9.5337	2
-0.2767	9.4654	2
0.5118	10.7997	2
0.2658	9.6756	2
-0.1194	9.4183	2
0.3214	10.0256	2
-0.25	8.1679	2
0.3408	11.3498	2
-0.13	10.1754	2
0.598	10.4571	2
2.0192	10.5617	2
-0.1159	8.9355	2
-0.3418	10.0283	2
0.0472	9.5055	2
-0.3025	9.4265	2
0.5048	11.8849	2
-0.1737	8.3249	2
0.3083	9.9677	2
0.0142	9.1488	2
-0.0572	9.3808	2
0.2646	10.5613	2
0.783	11.3373	2
0.4415	9.4118	2
0.4468	11.7551	2
