,0
322,51.539266942577875
323,22.923702001861713
324,91.0281073064371
325,95.32197415788161
326,84.48358575547142
327,5.777304774160272
328,32.399416275030894
329,3.195897014296846
330,80.56333703300173
331,78.32845190662098
332,11.288392556294944
333,95.77336213160565
334,8.420958806363942
335,45.49039654265214
336,78.51044954895765
337,22.839685976028903
338,63.61190289561233
339,79.8760362586089
340,41.996646519215716
341,88.40840389192013
342,57.85153234055236
343,40.19787665727429
344,49.74038032122891
345,86.86506881102308
346,75.36945540296533
347,58.984988233489055
348,32.38663915182048
349,86.07067114388543
350,58.135342450489844
351,71.28022615745199
352,14.347710939590014
353,64.12688898292876
354,38.02597588914704
355,59.31937675515712
356,17.03529795335198
357,95.04496169256223
358,20.620196244425795
359,58.69371514772897
360,9.35884209993937
361,61.05623615623837
362,49.10619729032943
363,50.24146767693321
364,89.39652705409766
365,55.00228283197057
366,76.58546672802598
367,2.4692284873942207
368,70.7785637043418
369,41.57569230377037
370,1.8223628542118873
371,15.568933333500906
372,20.752396772624078
373,86.214493761827
374,93.1181406079227
375,89.97491918299737
376,50.16543604151058
377,52.00215402797146
378,18.784649964670603
379,86.4188273629004
380,64.03921510411769
381,81.17624053991233
382,84.3990660421496
383,12.492565748694375
384,90.91472520940214
385,53.442720954123125
386,30.82041657942643
387,27.60300874524496
388,19.05706376043669
389,90.35208021397995
390,4.596552172231072
391,29.999426808586623
392,56.85234811697181
393,52.89815927182874
394,45.514089138530174
395,53.80064666600283
396,29.67836320334313
397,61.73495229877273
398,35.77791382923469
399,70.64840750577105
400,19.833031023319645
401,56.77027076515898
402,19.95918901664542
403,51.13952352377948
404,45.2894998468412
405,87.94274051588688
406,74.60388800306305
407,28.272963766231573
408,53.036683837276655
409,58.74762382451717
410,55.53748856415905
411,89.85750031832559
412,11.781810113740454
413,64.15691909921613
414,1.640009627958622
415,79.3728076510017
416,41.34696531300427
417,69.25200652223877
418,41.16501312865198
419,59.0875954615593
420,13.067536384373632
421,31.784012848555978
422,15.614569946871152
423,12.207428145396458
424,89.88435447938849
425,17.44897838979899
426,8.278947637410736
427,8.405402546853407
428,15.037124919696984
429,33.445848717475975
430,55.57174727725649
431,22.416243623522092
432,28.42310890756572
433,59.520999593883744
434,11.397997877346034
435,24.221673204615026
436,39.73113452228844
437,62.31562141777967
438,80.05392679443558
439,36.91404816442935
440,45.1450211668983
441,81.58021395291411
442,28.717564526412787
443,64.29366226307258
444,77.0979870744069
445,73.41823920687884
446,36.50481458902859
447,67.75992501327039
448,48.84177764935154
449,56.998857390875216
450,60.26955002351179
451,10.213098308617203
452,42.00713499483621
453,80.66661655586643
454,93.410873183697
455,55.24046661465847
456,77.94348975192206
457,50.44714521498572
458,54.17733745642385
459,31.609341330287034
460,26.785163070426346
461,93.4982776067615
462,31.826089087145235
463,66.5419209980305
464,56.490830151901214
465,69.93904505989576
466,21.222611027976825
467,29.81959357089518
468,35.087095250444655
469,63.032686402886604
470,8.951844551725177
471,66.61143276561727
472,21.532626460619024
473,51.393289443976336
474,38.506934482261364
475,10.254416954386164
476,71.83381974134699
477,34.14412134607409
478,89.06430585905657
479,3.99352948595796
480,23.968339916914257
481,35.08720096279355
482,20.392579381019644
483,60.70043140604681
484,67.53810341721214
485,20.778602585625283
486,75.80243782068115
487,33.74373285675542
488,57.053657341304934
489,20.198153993969857
490,27.0062267154864
491,11.138201911254262
492,1.299472461674851
493,54.48735257186288
494,70.89248863759309
495,43.826582362364604
496,4.692021855797409
497,16.68475389602011
498,19.458277333350345
499,6.4950641929500925
500,93.78142077559956
501,16.41508795277777
502,19.88077866190013
503,40.28517382890413
504,25.641542015587298
505,53.702976332998226
506,18.61414125697963
507,79.86769309391816
508,6.682417725055799
509,46.21907619987687
510,20.73651259670021
511,19.182803758798368
512,20.15481838683483
513,3.917704366549461
514,92.6044032189983
515,57.77632405974847
516,11.18681488511192
517,70.28430619546367
518,82.23121217917208
519,69.73938721604776
520,57.06503838943482
521,18.121641549240195
522,48.99483944587859
523,33.5007211267344
524,6.774292608339904
525,16.24397399016979
526,36.06750408741534
527,62.564914687405164
528,41.221802232703965
529,55.68563536815463
530,58.340079467953245
531,85.04601110852921
532,37.66705272500499
533,54.62027964894044
534,54.661740229851176
535,37.967107004824555
536,65.1767303524778
537,1.7331690132383606
538,96.37207274938426
539,4.141786973059134
540,46.60441872440942
541,30.60883571840268
542,54.13899151790459
543,47.131229769061754
544,63.819862547165975
545,57.380849473759774
546,68.43384957882238
547,40.52807367760431
548,70.04381320526174
549,25.14581849118683
550,52.26648239663814
551,28.76590064686672
552,85.26199427527801
553,87.1864115240191
554,38.2583206476055
555,46.47788199619234
556,55.21186485980671
557,53.10923319610383
558,65.27494144938224
559,65.54170974862132
560,75.02135301728437
561,28.997906212276984
562,59.877908914431295
563,26.715075406055107
564,63.251739949692386
565,10.013733764739037
566,34.234333011949225
567,45.43979306417974
568,64.37389811652716
569,20.542343650938086
570,36.29435076091842
571,6.813265150015048
572,40.88303538261604
573,54.224569925537814
574,25.68176652040671
575,12.042925471903454
576,32.911125921110305
577,44.80909525770916
578,5.167032549331766
579,41.20295750040598
580,36.83159076115185
581,4.482696090000696
582,57.75015689258987
583,33.71511416419948
584,46.839392587085
585,38.654542050557446
586,84.58724709027402
587,4.4772019957067215
588,94.82555060658227
589,31.468309775560265
590,10.865461228321884
591,66.35349657128671
592,31.732168063138197
593,89.62644201198358
594,55.577557491481535
595,72.26225505255216
596,25.92223834655329
597,46.6169276323053
598,60.557055017686785
599,63.30789325484817
600,92.51565151919847
601,2.2640001285655633
602,14.250769924977286
603,89.17173728674027
604,33.294497860283975
605,67.09667111499755
606,57.89766049075146
607,41.48374767441598
608,56.50936398145417
609,49.818782362429815
610,44.66413910165411
611,65.55639571699803
612,93.87423713305112
613,15.59300344455322
614,15.316582980631324
615,23.645771468237196
616,94.09361517380722
617,47.98775020351227
618,29.553089309284807
619,13.756239850008432
620,71.58385658395835
621,72.20438503924721
622,26.605963700166793
623,34.8454567443501
624,57.65815639874761
625,15.698866384172408
626,86.98808396542026
627,12.685195943042403
628,35.46319284604827
629,36.67777593235186
630,14.314339991028902
631,24.351994401078734
632,79.75938839397868
633,50.34112988414587
634,46.82789240877327
635,60.68359170869736
636,19.819970600398573
637,96.25937618526433
638,51.72228093015417
639,42.15731221968589
640,14.751826839212992
641,16.62564789484424
642,21.85581839011572
643,14.484492775451182
644,39.31682653715384
645,15.126836627294228
646,58.32698171425361
647,90.5290905821898
648,16.0854677824281
649,87.78793934959347
650,57.962678532764514
651,93.95984370836985
652,57.69587811891398
653,54.78458703802348
654,28.55962439042288
655,4.178588788956
656,50.16324354394099
657,69.92696347624178
658,49.83309214948249
659,49.46580948378132
660,30.68767368583881
661,68.61167134275563
662,78.31229396552668
663,90.68350543685573
664,50.64762845851613
665,49.51889482038864
666,16.83524646585063
667,51.163749355406736
668,69.35118214660756
669,16.77607669871352
670,44.8881639371931
671,10.686592660605811
672,19.722030627737055
673,64.7913176500119
674,1.8234239977883815
675,86.99300253925054
676,48.31200722848304
677,12.115039086172246
678,86.54830490664462
679,47.6589716005081
680,73.63242671643759
681,39.99545218921164
682,86.1494749043498
683,58.46501247562877
684,80.03354591013222
685,3.740949761866171
686,64.8708102262167
687,84.91666397323827
688,56.54018270716402
689,84.71255283470589
690,38.96582587157378
691,47.11553994447126
692,57.42911690880215
693,8.953983448346898
694,4.327489080884422
695,2.5687516523181557
696,35.47891036940818
697,45.114217015126336
698,25.993965475916546
699,5.575789394879242
700,85.1206569898671
701,72.99556619683443
702,35.49153853272969
703,27.8149650470186
704,6.398900412345875
705,27.21146610287607
706,52.56606462439455
707,19.069292188719036
708,30.218783183592905
709,32.18574484996658
710,34.1811973317593
711,27.500122315398706
712,96.55975485294364
713,75.83476278508117
714,42.83739364470251
715,62.47663672132017
716,34.627004702179825
717,45.43199212762974
718,86.66360423412682
719,1.3981160168476066
720,25.594681165187705
721,80.73786736192662
722,38.3958865602125
723,44.19811575251075
724,40.66934298291356
725,54.83926522348759
726,90.16094931652582
727,27.79363653785641
728,50.59784529292066
729,41.56602398526432
730,75.72466030593709
731,65.9260144087243
732,66.3484204948898
733,89.65511639564774
734,89.17853376016117
735,13.262719710309316
736,89.59981301888962
737,46.42300862267108
738,39.490509486481784
739,52.56501249022204
740,57.51972782701712
741,65.45588187549212
742,46.56211872516723
743,42.451315052968724
744,56.21061512573336
745,82.6998411231897
746,69.39481877503214
747,95.52899453139301
748,59.40400462549267
749,54.95629376532579
750,18.018106747706206
751,90.07877333976258
752,81.65083186312911
753,16.76475203937044
754,41.87490143796145
755,20.418130504471854
756,37.19157350703058
757,11.264267144761018
758,19.650421666795047
759,30.39040283623139
760,61.36384704638409
761,50.989945623577874
762,74.50361848989506
763,44.44031180252505
764,23.69844100545377
765,93.97525272189914
766,24.049539410553326
767,54.15711405758471
768,22.138678022300468
769,10.86854400711256
770,8.798751130214145
771,85.10475630922322
772,55.468248956204356
773,4.590882882483117
774,50.786831376413836
775,93.58445458366965
776,11.217761361415354
777,10.878060789575326
778,63.6318385455794
779,70.3467381318845
780,14.860040507894729
781,67.39021182775764
782,4.552758755610093
783,4.618005570556774
784,69.8892260430819
785,20.803757185620015
786,21.916376400065865
787,39.81125126425222
788,27.762578395996236
789,76.9129725896102
790,14.146486223830648
791,29.860103273077105
792,69.19186922886249
793,62.85722936071422
794,90.072815576207
795,53.78417923859875
796,58.20733690643087
797,72.90862222675035
798,44.73461754601422
799,70.61089699017556
800,47.15862789935166
801,40.89905669946159
802,15.828780091394298
803,76.72902047621311
804,38.334201886948186
805,37.02586596636285
806,53.04902574478391
807,62.02293168340333
808,92.26564790588793
809,79.75748308128549
810,74.8075703607765
811,95.79291515203703
812,11.162530361666345
813,39.500004063663745
814,10.982811121205472
815,57.470686277576014
816,5.164800786991088
817,48.72388351570318
818,81.42396854640806
819,32.78803147114811
820,94.54973082471126
821,7.7124796001227605
822,22.950017201794175
823,23.332839652679326
824,45.656294129384925
825,22.945063559355262
826,22.009276422507806
827,40.34497157805966
828,27.12628427578151
829,7.819133809298858
830,55.36483091066326
831,40.77904145455366
832,21.142085086871965
833,22.98300772768907
834,52.53180598484228
835,7.095662938686151
836,33.60605093356809
837,49.24503068435189
838,88.72075280782825
839,72.28497610509406
840,88.23992844845938
841,57.64751869072821
842,81.48788094081199
843,83.70595215430664
844,34.40791132026035
845,9.262784656827005
846,92.36297130463929
847,15.918435202301916
848,29.2784660497515
849,93.4602318171136
850,84.69225335345914
851,17.825763716692215
852,17.83199291092949
853,76.42754887460859
854,84.03507960569276
855,16.281700785482045
856,13.48479481931841
857,53.6159409088026
858,74.3623414755793
859,42.670752440471844
860,77.00862218185615
861,64.91175024417973
862,3.7068440751997573
863,89.4460868425314
864,84.85218412505976
865,13.940424588521863
866,55.219710674684855
867,62.61770767799246
868,15.809425381883598
869,70.08140632937878
870,16.720116673640486
871,62.44176780572736
872,85.35031294237963
873,25.28557936549807
874,45.59378864619814
875,55.1351256873942
876,12.846139434394289
877,13.076093217082386
878,77.46612711665962
879,20.299762855076597
880,5.123395882086569
881,88.21391434850507
882,63.28070667242354
883,54.10242992913858
884,35.97511839223344
885,63.722404845707274
886,33.41938364408723
887,81.43813905738338
888,92.13645718594407
889,14.787192900871064
890,26.73148328466044
891,92.4202130263955
892,21.946754142387494
893,17.4393600451901
894,23.365958486353254
895,65.15417152490672
896,43.21765467705037
897,32.94602470479002
898,46.05770838856641
899,55.12378980041946
900,83.58002095320748
901,19.501286758047414
902,16.782061599313586
903,61.73510524488238
904,60.015884327068186
905,50.33864385806077
906,92.22509169497515
907,14.295947557676943
908,23.515619979034565
909,83.97936328326125
910,27.08421952968663
911,89.40517357746747
912,45.698252847263426
913,52.995100085693856
914,18.896945506638527
915,76.49516423205141
916,93.69669256699079
917,72.67277057006868
918,50.91225098589914
919,32.31129115577422
920,39.73266873542023
921,26.692084795231192
922,4.86618157700272
923,37.39095446783349
924,48.16761536607377
925,70.2784257912227
926,74.11856454384169
927,46.15010068164863
928,94.08294732341913
929,23.179282634423732
930,38.98200830511363
931,8.782832511685724
932,49.881854215529735
933,72.73812153617195
934,60.04918732706634
935,82.5332472901833
936,63.12322505666427
937,66.68313354065248
938,49.075333620685036
939,22.15606000791067
940,87.93061131285994
941,23.258026831830218
942,54.48942104739479
943,77.89884333258478
944,93.56212368834997
945,18.269904161951516
946,64.2784179740416
947,85.8666385056441
948,74.49592403073704
949,63.60407776589803
950,86.6721483268074
951,21.01673312106649
952,9.82850347617555
953,31.647862380118447
954,13.544607347676378
955,27.900329914999695
956,22.192925219292047
957,31.402003475279894
958,64.19298049046226
959,50.469971378104574
960,8.665628810218665
961,39.17506416333213
962,29.104025048505473
963,39.080999350193416
964,51.35865713272644
965,11.945437495678469
966,17.946687031482945
967,7.348639862603697
968,18.656139537076328
969,50.927012415694115
970,24.568405973463815
971,72.26161790314514
972,35.34537213335442
973,45.580491587806726
974,66.57168566741402
975,69.74334972943096
976,88.1913236068012
977,76.36903383328846
978,52.06042739172167
979,36.09568449270315
980,95.36587529301751
981,79.38843166046496
982,44.652007636276494
983,5.969639224669697
984,47.075265682968244
985,90.23313758461255
986,64.43449449318109
987,29.3126391627211
988,59.555614108056744
989,57.865064753802386
990,49.66129564554077
991,38.24005311841785
992,47.35400996326575
993,31.010215103162594
994,74.28686171048425
995,28.90617488618329
996,47.616371822503886
997,16.617646484257474
998,20.719561168248845
999,33.446299568259
1000,256.0324995949922
1001,61.85983937308025
1002,234.95293151666428
1003,3.570841476874094
1004,78.4158661686356
1005,246.95871313559255
1006,89.51487475399283
1007,112.76531925184759
1008,115.02041384074188
1009,139.4170480792106
1010,80.62365899575866
1011,253.2788709864178
1012,157.03101204562614
1013,221.7489017751607
1014,155.73716032336964
1015,173.84504525280067
1016,249.36055312421956
1017,154.13680846676283
1018,179.2834316173362
1019,115.21399055533514
1020,98.46281899993866
1021,90.07837219969072
1022,102.25058198490889
1023,126.28346585081829
1024,31.5408272391272
1025,223.1511495589679
1026,232.32142448510177
1027,24.806507912195997
1028,201.98427001803782
1029,201.88491726160356
1030,116.5941079320797
1031,187.90915416137196
1032,164.58115588126645
1033,256.26321663943213
1034,229.5246865980066
1035,168.59740977044586
1036,247.7328667673099
1037,201.06636474902035
1038,12.30772657479625
1039,108.59443005790209
1040,113.18899242368326
1041,107.85854974000456
1042,239.07177889105282
1043,132.79920127570634
1044,175.96155602713833
1045,265.45807370713123
1046,228.5840010100386
1047,17.462149634168643
1048,95.53048766268763
1049,206.41282933000662
1050,154.28592129123408
1051,259.94458133932534
1052,264.75040937550256
1053,220.70076628566426
1054,10.706084525476552
1055,22.21127370387575
1056,115.93628053521404
1057,211.80711595559632
1058,270.32813971841324
1059,137.03152738248974
1060,77.36220197510846
1061,40.57329258874894
1062,241.16931501028645
1063,67.21572740088762
1064,235.96516892610472
1065,242.6556434036481
1066,4.289974366864217
1067,126.87438295146444
1068,43.90005346825631
1069,252.187436280292
1070,18.26335849393951
1071,113.82025677941881
1072,180.61084667561406
1073,178.92546983899973
1074,261.2291861807729
1075,15.027456518554365
1076,17.76845010322571
1077,98.01036573790235
1078,171.1471444414621
1079,181.5637581851449
1080,61.08728086574891
1081,228.04972204093838
1082,215.94479654886615
1083,4.705085749939573
1084,226.53845876124063
1085,249.05141939952108
1086,170.79850586179924
1087,156.50775902226636
1088,101.16011527839493
1089,117.77613796167644
1090,30.343534549275024
1091,104.19810375810295
1092,244.92206777366988
1093,41.29861621078538
1094,203.11771870879178
1095,23.443146827413816
1096,194.67025254888605
1097,50.561719467742776
1098,113.15682189446275
1099,194.5496550969333
1100,257.74610314166966
1101,73.73104180641454
1102,163.08479699127778
1103,171.8960075711746
1104,260.19282368442543
1105,26.8977348476498
1106,1.2048412941472477
1107,133.06741831174523
1108,99.15987484703429
1109,21.072154109434987
1110,157.35065633933274
1111,147.81421300215405
1112,258.06747180482057
1113,162.28246743004806
1114,162.32357326030686
1115,232.9965447711537
1116,124.54274276176578
1117,244.6867109081435
1118,195.29153988899563
1119,22.054643789116728
1120,188.3145709856789
1121,106.36765110004666
1122,191.3041998888523
1123,269.13378238697726
1124,49.407013819190986
1125,196.50466578407156
1126,111.65070897302654
1127,162.59506296386283
1128,235.02921244583712
1129,255.2857427980892
1130,83.86138923375202
1131,125.51235825337733
1132,43.047615052835596
1133,263.1434101369081
1134,142.8115927055883
1135,157.84704103861316
1136,118.97377850539085
1137,158.3092614726888
1138,69.27670868568292
1139,175.34223652477303
1140,36.420183785963495
1141,238.64781505489157
1142,149.07769661562295
1143,154.38326737407021
1144,69.18830182743294
1145,240.73008840164238
1146,121.43745380386483
1147,213.25967564686567
1148,195.22045439485112
1149,175.04746251455384
1150,118.46947404937488
1151,2.3666923467296566
1152,80.49196109754931
1153,42.71396882926488
1154,157.94367496876222
1155,7.3034521003836455
1156,141.9402450245673
1157,258.6361356436684
1158,139.19314609356675
1159,223.38638288725855
1160,42.83733129525856
1161,195.507461678338
1162,191.25031392364806
1163,11.122553400653123
1164,250.63555719129738
1165,68.31758714022006
1166,207.08015931746698
1167,207.82965858416983
1168,152.67694735364702
1169,29.617732170760643
1170,30.99637706707056
1171,140.45827895217656
1172,213.77066548076016
1173,52.45033784784011
1174,3.1989862990015663
1175,28.66021966913211
1176,105.10632211055245
1177,153.36307022953667
1178,141.8616474037589
1179,263.8326321252062
1180,248.73386721869332
1181,28.655275772053585
1182,1.3180969709988597
1183,115.46889866778278
1184,179.84604790718845
1185,18.527943203612473
1186,65.56583569167677
1187,265.6476734799897
1188,209.44063069186836
1189,232.39436995132237
1190,5.338464505997854
1191,199.99845920968167
1192,269.4771970557908
1193,38.3588341812972
1194,208.86027973492804
1195,263.4745571466986
1196,160.66571004765152
1197,249.89124658423066
1198,159.25158292895708
1199,193.8502356812614
1200,162.56564186276586
1201,263.3618726106064
1202,178.67094416773884
1203,200.6759350571635
1204,92.24473691446849
1205,134.88403882152153
1206,158.97372117295845
1207,80.6864358133291
1208,167.36758167899237
1209,241.43594968011297
1210,73.05251590821084
1211,256.6721583267137
1212,3.841903182914592
1213,14.600365887380354
1214,161.5399305446886
1215,2.8419868013022747
1216,92.7163795354229
1217,131.74933414260275
1218,115.92099231391414
1219,127.35078226195172
1220,184.74169619919158
1221,1.9488266561671743
1222,189.36622371789267
1223,127.7126666462839
1224,107.32389172177349
1225,267.2533393718367
1226,255.4581599539287
1227,127.20750794945684
1228,174.54291039284246
1229,114.0210164927433
1230,191.29591567942387
1231,207.62417703619846
1232,253.25319661117766
1233,142.7045900854836
1234,243.86106947828367
1235,25.894546329188035
1236,218.8709587650165
1237,229.13687986396687
1238,161.39650843876203
1239,195.37617400182015
1240,76.29151024118924
1241,32.78704267170314
1242,265.3585463397685
1243,228.45786005987733
1244,209.09996677233198
1245,205.72324691067814
1246,196.39111795760203
1247,250.56210777512067
1248,245.73453881763456
1249,248.6787183094707
1250,19.4817070594111
1251,218.75314052595073
1252,181.50674025133725
1253,91.20007920220364
1254,245.95807605784964
1255,261.7001078235959
1256,211.26592631977857
1257,96.17253394045828
1258,160.02481595644798
1259,193.11608803465955
1260,183.15345555078468
1261,221.72691937458978
1262,256.97495435865505
1263,192.25554523343882
1264,61.10547988414018
1265,2.145958714278067
1266,99.4382245642001
1267,249.951622387884
1268,94.06239694663597
1269,133.470878233199
1270,130.34829477638985
1271,24.202085651318736
1272,171.20131608335754
1273,178.666819590724
1274,258.3382246191606
1275,9.47730205849903
1276,187.46821208451502
1277,215.4461472415671
1278,251.85602459581582
1279,24.442597943854103
1280,111.89624831283825
1281,14.163355105561486
1282,255.92715973724145
1283,254.19934211061232
1284,138.85078797987478
1285,263.1437057067083
1286,219.92422940154037
1287,242.99898010013328
1288,10.543622087676471
1289,186.00906459876424
1290,52.441557040069284
1291,159.62795628210685
1292,198.24643163702686
1293,116.27481948284225
1294,166.53410347326732
1295,223.19020322712666
1296,75.46682688154068
1297,180.623423709713
1298,215.13744207368234
1299,196.98255880114013
1300,167.3640323615035
1301,221.64555325332586
1302,7.52218473109568
1303,189.52132050110637
1304,252.96688036745087
1305,181.36856795646847
1306,169.4087957492648
1307,258.71802652300323
1308,148.50838433744056
1309,251.92294412346982
1310,257.9929438623513
1311,266.35432346222126
1312,8.773499885852928
1313,196.40224490986265
1314,250.2359708486496
1315,60.902892379030554
1316,251.10034862354215
1317,180.85174235081885
1318,207.52482703508363
1319,135.45338466814312
1320,210.20782654110434
1321,195.36520064226815
1322,179.13025968290995
1323,191.61716538794087
1324,234.7523780884631
1325,190.43912487486855
1326,43.6391777473608
1327,100.79584057325864
1328,249.84979262507008
1329,264.742493946046
1330,200.69050371533302
1331,165.13623475883858
1332,178.1357536254326
1333,75.54498706241132
1334,126.22464095072665
1335,45.88744509464516
1336,183.8155969282072
1337,260.2416927167099
1338,129.8637291844707
1339,20.077255089380664
1340,267.15892306208957
1341,267.7854541903768
1342,252.6729071668258
1343,145.6663584166576
1344,196.1021027823194
1345,93.07832343649052
1346,263.6216240191006
1347,117.68537435455687
1348,77.05007813383564
1349,234.3124449682658
1350,72.34715160486266
1351,92.66732832378213
1352,95.62019545206327
1353,241.86768885345506
1354,137.78160354083062
1355,82.14313955713304
1356,228.65029844264063
1357,246.99373437597183
1358,158.9360882890268
1359,241.0307812073897
1360,183.01869534226944
1361,155.26481028758408
